Acquisition settings,Timeframe,Data Rate,Full Scale,Enabled Axes
,1 min,100 Hz,±2 g,Z
Date,Time,Acc_X [g],Acc_Y [g],Acc_Z [g],Temperature [°C],Humidity [%]
2025-09-10,14:02:12.496623,"0,000","0,000","1,013","42,68","45,91"
2025-09-10,14:02:12.526691,"0,000","0,000","1,011","42,68","45,91"
2025-09-10,14:02:12.526778,"0,000","0,000","1,038","42,68","45,91"
2025-09-10,14:02:12.526811,"0,000","0,000","1,066","42,68","45,91"
2025-09-10,14:02:12.557116,"0,000","0,000","1,034","42,68","45,91"
2025-09-10,14:02:12.557234,"0,000","0,000","1,030","42,68","45,91"
2025-09-10,14:02:12.557291,"0,000","0,000","1,056","42,68","45,91"
2025-09-10,14:02:12.589131,"0,000","0,000","1,098","42,68","45,91"
2025-09-10,14:02:12.589242,"0,000","0,000","1,049","42,68","45,91"
2025-09-10,14:02:12.589274,"0,000","0,000","1,026","42,68","45,91"
2025-09-10,14:02:12.589303,"0,000","0,000","1,025","42,68","45,91"
2025-09-10,14:02:12.618794,"0,000","0,000","1,062","42,68","45,91"
2025-09-10,14:02:12.618885,"0,000","0,000","1,028","42,68","45,91"
2025-09-10,14:02:12.618917,"0,000","0,000","1,014","42,68","45,91"
2025-09-10,14:02:12.649136,"0,000","0,000","1,036","42,68","45,91"
2025-09-10,14:02:12.649224,"0,000","0,000","1,094","42,68","45,91"
2025-09-10,14:02:12.649256,"0,000","0,000","1,069","42,68","45,91"
2025-09-10,14:02:12.681495,"0,000","0,000","1,032","42,68","45,91"
2025-09-10,14:02:12.681588,"0,000","0,000","1,047","42,68","45,91"
2025-09-10,14:02:12.681622,"0,000","0,000","1,087","42,68","45,91"
2025-09-10,14:02:12.710831,"0,000","0,000","1,047","42,68","45,91"
2025-09-10,14:02:12.710924,"0,000","0,000","1,017","42,68","45,91"
2025-09-10,14:02:12.710958,"0,000","0,000","1,019","42,68","45,91"
2025-09-10,14:02:12.741185,"0,000","0,000","1,043","42,68","45,91"
2025-09-10,14:02:12.741281,"0,000","0,000","0,992","42,68","45,91"
2025-09-10,14:02:12.741313,"0,000","0,000","0,987","42,68","45,91"
2025-09-10,14:02:12.771546,"0,000","0,000","1,007","42,68","45,91"
2025-09-10,14:02:12.771661,"0,000","0,000","1,068","42,68","45,91"
2025-09-10,14:02:12.771694,"0,000","0,000","1,015","42,68","45,91"
2025-09-10,14:02:12.800930,"0,000","0,000","1,028","42,68","45,91"
2025-09-10,14:02:12.801004,"0,000","0,000","1,029","42,68","45,91"
2025-09-10,14:02:12.801036,"0,000","0,000","1,068","42,68","45,91"
2025-09-10,14:02:12.833277,"0,000","0,000","1,039","42,68","45,91"
2025-09-10,14:02:12.833382,"0,000","0,000","1,029","42,68","45,91"
2025-09-10,14:02:12.833416,"0,000","0,000","1,037","42,68","45,91"
2025-09-10,14:02:12.862641,"0,000","0,000","1,093","42,68","45,91"
2025-09-10,14:02:12.862737,"0,000","0,000","1,046","42,68","45,91"
2025-09-10,14:02:12.862769,"0,000","0,000","1,013","42,68","45,91"
2025-09-10,14:02:12.892986,"0,000","0,000","1,017","42,68","45,91"
2025-09-10,14:02:12.893073,"0,000","0,000","1,087","42,68","45,91"
2025-09-10,14:02:12.893105,"0,000","0,000","1,060","42,68","45,91"
2025-09-10,14:02:12.923336,"0,000","0,000","1,033","42,68","45,91"
2025-09-10,14:02:12.923439,"0,000","0,000","1,028","42,68","45,91"
2025-09-10,14:02:12.923471,"0,000","0,000","1,084","42,68","45,91"
2025-09-10,14:02:12.952146,"0,000","0,000","1,075","42,68","45,91"
