Acquisition settings,Timeframe,Data Rate,Full Scale,Enabled Axes
,1 min,100 Hz,±2 g,Z
Date,Time,Acc_X [g],Acc_Y [g],Acc_Z [g],Temperature [°C],Humidity [%]
2025-09-10,12:13:05.247753,"0,000","0,000","0,980","61,12","70,09"
2025-09-10,12:13:05.248123,"0,000","0,000","0,982","61,12","70,09"
2025-09-10,12:13:05.248192,"0,000","0,000","1,018","61,12","70,09"
2025-09-10,12:13:05.280452,"0,000","0,000","0,934","61,12","70,09"
2025-09-10,12:13:05.280559,"0,000","0,000","0,950","61,12","70,09"
2025-09-10,12:13:05.280593,"0,000","0,000","0,993","61,12","70,09"
2025-09-10,12:13:05.280624,"0,000","0,000","1,031","61,12","70,09"
2025-09-10,12:13:05.310857,"0,000","0,000","0,987","61,12","70,09"
2025-09-10,12:13:05.310934,"0,000","0,000","1,013","61,12","70,09"
2025-09-10,12:13:05.310966,"0,000","0,000","1,045","61,12","70,09"
2025-09-10,12:13:05.340330,"0,000","0,000","1,054","61,12","70,09"
2025-09-10,12:13:05.340431,"0,000","0,000","1,005","61,12","70,09"
2025-09-10,12:13:05.340463,"0,000","0,000","1,002","61,12","70,09"
2025-09-10,12:13:05.370726,"0,000","0,000","1,028","61,12","70,09"
2025-09-10,12:13:05.370884,"0,000","0,000","1,059","61,12","70,09"
2025-09-10,12:13:05.370958,"0,000","0,000","1,021","61,12","70,09"
2025-09-10,12:13:05.399302,"0,000","0,000","1,021","61,12","70,09"
2025-09-10,12:13:05.399449,"0,000","0,000","1,071","61,12","70,09"
2025-09-10,12:13:05.432928,"0,000","0,000","1,090","61,12","70,09"
2025-09-10,12:13:05.433030,"0,000","0,000","1,073","61,12","70,09"
2025-09-10,12:13:05.433063,"0,000","0,000","1,051","61,12","70,09"
2025-09-10,12:13:05.433092,"0,000","0,000","1,066","61,12","70,09"
2025-09-10,12:13:05.462320,"0,000","0,000","1,105","61,12","70,09"
2025-09-10,12:13:05.462412,"0,000","0,000","1,066","61,12","70,09"
2025-09-10,12:13:05.462443,"0,000","0,000","1,026","61,12","70,09"
2025-09-10,12:13:05.492677,"0,000","0,000","1,054","61,12","70,09"
2025-09-10,12:13:05.492772,"0,000","0,000","1,077","61,12","70,09"
2025-09-10,12:13:05.492805,"0,000","0,000","1,021","61,12","70,09"
2025-09-10,12:13:05.523028,"0,000","0,000","1,021","61,12","70,09"
2025-09-10,12:13:05.523121,"0,000","0,000","1,037","61,12","70,09"
2025-09-10,12:13:05.523233,"0,000","0,000","1,051","61,12","70,09"
2025-09-10,12:13:05.552477,"0,000","0,000","1,025","61,12","70,09"
2025-09-10,12:13:05.553902,"0,000","0,000","0,988","61,12","70,09"
2025-09-10,12:13:05.555028,"0,000","0,000","0,988","61,12","70,09"
2025-09-10,12:13:05.584312,"0,000","0,000","1,042","61,12","70,09"
2025-09-10,12:13:05.584437,"0,000","0,000","1,005","61,12","70,09"
2025-09-10,12:13:05.584471,"0,000","0,000","0,976","61,12","70,09"
2025-09-10,12:13:05.614040,"0,000","0,000","1,007","61,12","70,09"
2025-09-10,12:13:05.614730,"0,000","0,000","1,043","61,12","70,09"
2025-09-10,12:13:05.615951,"0,000","0,000","1,003","61,12","70,09"
2025-09-10,12:13:05.644258,"0,000","0,000","0,984","61,12","70,09"
2025-09-10,12:13:05.644354,"0,000","0,000","1,001","61,12","70,09"
2025-09-10,12:13:05.644386,"0,000","0,000","1,030","61,12","70,09"
2025-09-10,12:13:05.674464,"0,000","0,000","1,014","61,12","70,09"
2025-09-10,12:13:05.674554,"0,000","0,000","0,985","61,12","70,09"
2025-09-10,12:13:05.674586,"0,000","0,000","1,001","61,12","70,09"
2025-09-10,12:13:05.704828,"0,000","0,000","1,048","61,12","70,09"
2025-09-10,12:13:05.704945,"0,000","0,000","1,039","61,12","70,09"
2025-09-10,12:13:05.704979,"0,000","0,000","0,993","61,12","70,09"
2025-09-10,12:13:05.736390,"0,000","0,000","1,017","61,12","70,09"
2025-09-10,12:13:05.736499,"0,000","0,000","1,071","61,12","70,09"
2025-09-10,12:13:05.736530,"0,000","0,000","1,061","61,12","70,09"
2025-09-10,12:13:05.766298,"0,000","0,000","1,029","61,12","70,09"
2025-09-10,12:13:05.766403,"0,000","0,000","1,035","61,12","70,09"
2025-09-10,12:13:05.766436,"0,000","0,000","1,088","61,12","70,09"
2025-09-10,12:13:05.796641,"0,000","0,000","1,090","61,12","70,09"
2025-09-10,12:13:05.796744,"0,000","0,000","1,051","61,12","70,09"
2025-09-10,12:13:05.796778,"0,000","0,000","1,070","61,12","70,09"
2025-09-10,12:13:05.827006,"0,000","0,000","1,088","61,12","70,09"
2025-09-10,12:13:05.827097,"0,000","0,000","1,084","61,12","70,09"
2025-09-10,12:13:05.827125,"0,000","0,000","1,039","61,12","70,09"
2025-09-10,12:13:05.856297,"0,000","0,000","1,041","61,12","70,09"
2025-09-10,12:13:05.856369,"0,000","0,000","1,059","61,12","70,09"
2025-09-10,12:13:05.856396,"0,000","0,000","1,070","61,12","70,09"
2025-09-10,12:13:05.888647,"0,000","0,000","1,014","61,12","70,09"
2025-09-10,12:13:05.888726,"0,000","0,000","1,024","61,12","70,09"
2025-09-10,12:13:05.888758,"0,000","0,000","1,052","61,12","70,09"
2025-09-10,12:13:05.919003,"0,000","0,000","1,065","61,12","70,09"
2025-09-10,12:13:05.919097,"0,000","0,000","0,989","61,12","70,09"
2025-09-10,12:13:05.919127,"0,000","0,000","0,991","61,12","70,09"
2025-09-10,12:13:05.947778,"0,000","0,000","1,001","61,12","70,09"
2025-09-10,12:13:05.947868,"0,000","0,000","1,019","61,12","70,09"
2025-09-10,12:13:05.947897,"0,000","0,000","0,973","61,12","70,09"
2025-09-10,12:13:05.981151,"0,000","0,000","0,980","61,12","70,09"
2025-09-10,12:13:05.981242,"0,000","0,000","1,000","61,12","70,09"
2025-09-10,12:13:05.981270,"0,000","0,000","1,013","61,12","70,09"
2025-09-10,12:13:05.981296,"0,000","0,000","0,938","61,12","70,09"
2025-09-10,12:13:06.010501,"0,000","0,000","0,951","61,12","70,09"
2025-09-10,12:13:06.010585,"0,000","0,000","0,978","61,12","70,09"
2025-09-10,12:13:06.010612,"0,000","0,000","1,005","61,12","70,09"
2025-09-10,12:13:06.040818,"0,000","0,000","0,950","61,12","70,09"
2025-09-10,12:13:06.040903,"0,000","0,000","0,965","61,12","70,09"
2025-09-10,12:13:06.040931,"0,000","0,000","0,990","61,12","70,09"
2025-09-10,12:13:06.071160,"0,000","0,000","1,025","61,12","70,09"
2025-09-10,12:13:06.071241,"0,000","0,000","0,970","61,12","70,09"
2025-09-10,12:13:06.071270,"0,000","0,000","0,977","61,12","70,09"
2025-09-10,12:13:06.100495,"0,000","0,000","1,015","61,12","70,09"
2025-09-10,12:13:06.100581,"0,000","0,000","1,063","61,12","70,09"
2025-09-10,12:13:06.100610,"0,000","0,000","1,003","61,12","70,09"
2025-09-10,12:13:06.132821,"0,000","0,000","1,021","61,12","70,09"
2025-09-10,12:13:06.132902,"0,000","0,000","1,063","61,12","70,09"
2025-09-10,12:13:06.132931,"0,000","0,000","1,081","61,12","70,09"
2025-09-10,12:13:06.163161,"0,000","0,000","1,038","61,12","70,09"
2025-09-10,12:13:06.163248,"0,000","0,000","1,027","61,12","70,09"
2025-09-10,12:13:06.163277,"0,000","0,000","1,051","61,12","70,09"
2025-09-10,12:13:06.192532,"0,000","0,000","1,078","61,12","70,09"
2025-09-10,12:13:06.192615,"0,000","0,000","1,033","61,12","70,09"
2025-09-10,12:13:06.192644,"0,000","0,000","1,021","61,12","70,09"
2025-09-10,12:13:06.222884,"0,000","0,000","1,071","61,12","70,09"
2025-09-10,12:13:06.222984,"0,000","0,000","1,096","61,12","70,09"
2025-09-10,12:13:06.223012,"0,000","0,000","1,064","61,12","70,09"
2025-09-10,12:13:06.251424,"0,000","0,000","1,034","61,12","70,09"
2025-09-10,12:13:06.251505,"0,000","0,000","1,072","61,12","70,09"
2025-09-10,12:13:06.251533,"0,000","0,000","1,082","61,12","70,09"
2025-09-10,12:13:06.285042,"0,000","0,000","1,035","61,12","70,09"
2025-09-10,12:13:06.285182,"0,000","0,000","1,009","61,12","70,09"
2025-09-10,12:13:06.285242,"0,000","0,000","1,036","61,12","70,09"
2025-09-10,12:13:06.314313,"0,000","0,000","1,056","61,12","70,09"
2025-09-10,12:13:06.314413,"0,000","0,000","1,045","61,12","70,09"
2025-09-10,12:13:06.314477,"0,000","0,000","1,017","61,12","70,09"
2025-09-10,12:13:06.344743,"0,000","0,000","1,034","61,12","70,09"
2025-09-10,12:13:06.344829,"0,000","0,000","1,044","61,12","70,09"
2025-09-10,12:13:06.344865,"0,000","0,000","0,999","61,12","70,09"
2025-09-10,12:13:06.375061,"0,000","0,000","0,958","61,12","70,09"
2025-09-10,12:13:06.375162,"0,000","0,000","0,990","61,12","70,09"
2025-09-10,12:13:06.375192,"0,000","0,000","1,026","61,12","70,09"
2025-09-10,12:13:06.404434,"0,000","0,000","0,999","61,12","70,09"
2025-09-10,12:13:06.404512,"0,000","0,000","0,965","61,12","70,09"
2025-09-10,12:13:06.404538,"0,000","0,000","1,000","61,12","70,09"
2025-09-10,12:13:06.436773,"0,000","0,000","1,031","61,12","70,09"
2025-09-10,12:13:06.436873,"0,000","0,000","1,013","61,12","70,09"
2025-09-10,12:13:06.436903,"0,000","0,000","0,965","61,12","70,09"
2025-09-10,12:13:06.466335,"0,000","0,000","0,984","61,12","70,09"
2025-09-10,12:13:06.466457,"0,000","0,000","1,020","61,12","70,09"
2025-09-10,12:13:06.466516,"0,000","0,000","1,023","61,12","70,09"
2025-09-10,12:13:06.496820,"0,000","0,000","1,004","61,12","70,09"
2025-09-10,12:13:06.496964,"0,000","0,000","1,029","61,12","70,09"
2025-09-10,12:13:06.497024,"0,000","0,000","1,075","61,12","70,09"
2025-09-10,12:13:06.526239,"0,000","0,000","1,069","61,12","70,09"
2025-09-10,12:13:06.526331,"0,000","0,000","1,027","61,12","70,09"
2025-09-10,12:13:06.526365,"0,000","0,000","1,043","61,12","70,09"
2025-09-10,12:13:06.556712,"0,000","0,000","1,081","61,12","70,09"
2025-09-10,12:13:06.556852,"0,000","0,000","1,072","61,12","70,09"
2025-09-10,12:13:06.556912,"0,000","0,000","1,036","61,12","70,09"
2025-09-10,12:13:06.589244,"0,000","0,000","1,049","61,12","70,09"
2025-09-10,12:13:06.589373,"0,000","0,000","1,083","61,12","70,09"
2025-09-10,12:13:06.589430,"0,000","0,000","1,078","61,12","70,09"
2025-09-10,12:13:06.618711,"0,000","0,000","1,020","61,12","70,09"
2025-09-10,12:13:06.618820,"0,000","0,000","1,033","61,12","70,09"
2025-09-10,12:13:06.618878,"0,000","0,000","1,067","61,12","70,09"
2025-09-10,12:13:06.649187,"0,000","0,000","1,072","61,12","70,09"
2025-09-10,12:13:06.649314,"0,000","0,000","1,008","61,12","70,09"
2025-09-10,12:13:06.649371,"0,000","0,000","1,018","61,12","70,09"
2025-09-10,12:13:06.680659,"0,000","0,000","1,035","61,12","70,09"
2025-09-10,12:13:06.680790,"0,000","0,000","1,045","61,12","70,09"
2025-09-10,12:13:06.680850,"0,000","0,000","0,983","61,12","70,09"
2025-09-10,12:13:06.680906,"0,000","0,000","1,009","61,12","70,09"
2025-09-10,12:13:06.711168,"0,000","0,000","1,027","61,12","70,09"
2025-09-10,12:13:06.711283,"0,000","0,000","1,047","61,12","70,09"
2025-09-10,12:13:06.711341,"0,000","0,000","0,977","61,12","70,09"
2025-09-10,12:13:06.740610,"0,000","0,000","0,969","61,12","70,09"
2025-09-10,12:13:06.740727,"0,000","0,000","0,981","61,12","70,09"
2025-09-10,12:13:06.740783,"0,000","0,000","0,999","61,12","70,09"
2025-09-10,12:13:06.771065,"0,000","0,000","0,947","61,12","70,09"
2025-09-10,12:13:06.771183,"0,000","0,000","0,964","61,12","70,09"
2025-09-10,12:13:06.771238,"0,000","0,000","0,976","61,12","70,09"
2025-09-10,12:13:06.801062,"0,000","0,000","0,993","61,12","70,09"
2025-09-10,12:13:06.801267,"0,000","0,000","0,938","61,12","70,09"
2025-09-10,12:13:06.801353,"0,000","0,000","0,964","61,12","70,09"
2025-09-10,12:13:06.832135,"0,000","0,000","0,987","61,12","70,09"
2025-09-10,12:13:06.832279,"0,000","0,000","1,019","61,12","70,09"
2025-09-10,12:13:06.832339,"0,000","0,000","0,973","61,12","70,09"
2025-09-10,12:13:06.861738,"0,000","0,000","0,994","61,12","70,09"
2025-09-10,12:13:06.861869,"0,000","0,000","1,002","61,12","70,09"
2025-09-10,12:13:06.861929,"0,000","0,000","1,036","61,12","70,09"
2025-09-10,12:13:06.893121,"0,000","0,000","0,988","61,12","70,09"
2025-09-10,12:13:06.893207,"0,000","0,000","0,999","61,12","70,09"
2025-09-10,12:13:06.893264,"0,000","0,000","1,036","61,12","70,09"
2025-09-10,12:13:06.922574,"0,000","0,000","1,059","61,12","70,09"
2025-09-10,12:13:06.922703,"0,000","0,000","1,012","61,12","70,09"
2025-09-10,12:13:06.922763,"0,000","0,000","1,015","61,12","70,09"
2025-09-10,12:13:06.953062,"0,000","0,000","1,068","61,12","70,09"
2025-09-10,12:13:06.953194,"0,000","0,000","1,099","61,12","70,09"
2025-09-10,12:13:06.953250,"0,000","0,000","1,053","61,12","70,09"
2025-09-10,12:13:06.984528,"0,000","0,000","1,038","61,12","70,09"
2025-09-10,12:13:06.984674,"0,000","0,000","1,068","61,12","70,09"
2025-09-10,12:13:06.984732,"0,000","0,000","1,079","61,12","70,09"
2025-09-10,12:13:07.015027,"0,000","0,000","1,034","61,12","70,09"
2025-09-10,12:13:07.015155,"0,000","0,000","1,029","61,12","70,09"
2025-09-10,12:13:07.015246,"0,000","0,000","1,065","61,12","70,09"
2025-09-10,12:13:07.044495,"0,000","0,000","1,094","61,12","70,09"
2025-09-10,12:13:07.044619,"0,000","0,000","1,057","61,12","70,09"
2025-09-10,12:13:07.044680,"0,000","0,000","1,026","61,12","70,09"
2025-09-10,12:13:07.074959,"0,000","0,000","1,046","61,12","70,09"
2025-09-10,12:13:07.075087,"0,000","0,000","1,047","61,12","70,09"
2025-09-10,12:13:07.075143,"0,000","0,000","1,001","61,12","70,09"
2025-09-10,12:13:07.104470,"0,000","0,000","0,973","61,12","70,09"
2025-09-10,12:13:07.104606,"0,000","0,000","1,009","61,12","70,09"
2025-09-10,12:13:07.104666,"0,000","0,000","1,025","61,12","70,09"
2025-09-10,12:13:07.136947,"0,000","0,000","0,986","61,12","70,09"
2025-09-10,12:13:07.137068,"0,000","0,000","0,959","61,12","70,09"
2025-09-10,12:13:07.137130,"0,000","0,000","1,002","61,12","70,09"
2025-09-10,12:13:07.166333,"0,000","0,000","1,028","61,12","70,09"
2025-09-10,12:13:07.166468,"0,000","0,000","1,001","61,12","70,09"
2025-09-10,12:13:07.166527,"0,000","0,000","0,969","61,12","70,09"
2025-09-10,12:13:07.196814,"0,000","0,000","0,993","61,12","70,09"
2025-09-10,12:13:07.196948,"0,000","0,000","1,029","61,12","70,09"
2025-09-10,12:13:07.197009,"0,000","0,000","1,003","61,12","70,09"
2025-09-10,12:13:07.226279,"0,000","0,000","0,981","61,12","70,09"
2025-09-10,12:13:07.226398,"0,000","0,000","1,012","61,12","70,09"
2025-09-10,12:13:07.226456,"0,000","0,000","1,034","61,12","70,09"
2025-09-10,12:13:07.256761,"0,000","0,000","1,014","61,12","70,09"
2025-09-10,12:13:07.256889,"0,000","0,000","0,991","61,12","70,09"
2025-09-10,12:13:07.256946,"0,000","0,000","1,006","61,12","70,09"
2025-09-10,12:13:07.288271,"0,000","0,000","1,043","61,12","70,09"
2025-09-10,12:13:07.288404,"0,000","0,000","1,046","61,12","70,09"
2025-09-10,12:13:07.288486,"0,000","0,000","1,016","61,12","70,09"
2025-09-10,12:13:07.318120,"0,000","0,000","1,050","61,12","70,09"
2025-09-10,12:13:07.318309,"0,000","0,000","1,078","61,12","70,09"
2025-09-10,12:13:07.318440,"0,000","0,000","1,074","61,12","70,09"
2025-09-10,12:13:07.348855,"0,000","0,000","1,034","61,12","70,09"
2025-09-10,12:13:07.348989,"0,000","0,000","1,045","61,12","70,09"
2025-09-10,12:13:07.349050,"0,000","0,000","1,088","61,12","70,09"
2025-09-10,12:13:07.379804,"0,000","0,000","1,060","61,12","70,09"
2025-09-10,12:13:07.379936,"0,000","0,000","1,038","61,12","70,09"
2025-09-10,12:13:07.379996,"0,000","0,000","1,045","61,12","70,09"
2025-09-10,12:13:07.380050,"0,000","0,000","1,085","61,12","70,09"
2025-09-10,12:13:07.410266,"0,000","0,000","1,075","61,12","70,09"
2025-09-10,12:13:07.410355,"0,000","0,000","1,018","61,12","70,09"
2025-09-10,12:13:07.410385,"0,000","0,000","1,038","61,12","70,09"
2025-09-10,12:13:07.440090,"0,000","0,000","1,058","61,12","70,09"
2025-09-10,12:13:07.440226,"0,000","0,000","1,055","61,12","70,09"
2025-09-10,12:13:07.440285,"0,000","0,000","1,014","61,12","70,09"
2025-09-10,12:13:07.470590,"0,000","0,000","1,026","61,12","70,09"
2025-09-10,12:13:07.470719,"0,000","0,000","1,041","61,12","70,09"
2025-09-10,12:13:07.470775,"0,000","0,000","1,039","61,12","70,09"
2025-09-10,12:13:07.501046,"0,000","0,000","0,987","61,12","70,09"
2025-09-10,12:13:07.501157,"0,000","0,000","0,994","61,12","70,09"
2025-09-10,12:13:07.501272,"0,000","0,000","1,017","61,12","70,09"
2025-09-10,12:13:07.532570,"0,000","0,000","1,052","61,12","70,09"
2025-09-10,12:13:07.532698,"0,000","0,000","0,969","61,12","70,09"
2025-09-10,12:13:07.532757,"0,000","0,000","0,980","61,12","70,09"
2025-09-10,12:13:07.563093,"0,000","0,000","1,008","61,12","70,09"
2025-09-10,12:13:07.563236,"0,000","0,000","1,023","61,12","70,09"
2025-09-10,12:13:07.563298,"0,000","0,000","0,940","61,12","70,09"
2025-09-10,12:13:07.592377,"0,000","0,000","0,956","61,12","70,09"
2025-09-10,12:13:07.592465,"0,000","0,000","0,982","61,12","70,09"
2025-09-10,12:13:07.592494,"0,000","0,000","0,982","61,12","70,09"
2025-09-10,12:13:07.622711,"0,000","0,000","0,942","61,12","70,09"
2025-09-10,12:13:07.622840,"0,000","0,000","0,955","61,12","70,09"
2025-09-10,12:13:07.622869,"0,000","0,000","0,973","61,12","70,09"
2025-09-10,12:13:07.653181,"0,000","0,000","1,013","61,12","70,09"
2025-09-10,12:13:07.653293,"0,000","0,000","0,961","61,12","70,09"
2025-09-10,12:13:07.653361,"0,000","0,000","0,984","61,12","70,09"
2025-09-10,12:13:07.684673,"0,000","0,000","1,016","61,12","70,09"
2025-09-10,12:13:07.684806,"0,000","0,000","1,052","61,12","70,09"
2025-09-10,12:13:07.684891,"0,000","0,000","0,975","61,12","70,09"
2025-09-10,12:13:07.714308,"0,000","0,000","0,988","61,12","70,09"
2025-09-10,12:13:07.714435,"0,000","0,000","1,013","61,12","70,09"
2025-09-10,12:13:07.714496,"0,000","0,000","1,035","61,12","70,09"
2025-09-10,12:13:07.744177,"0,000","0,000","0,993","61,12","70,09"
2025-09-10,12:13:07.744266,"0,000","0,000","1,008","61,12","70,09"
2025-09-10,12:13:07.744295,"0,000","0,000","1,078","61,12","70,09"
2025-09-10,12:13:07.774500,"0,000","0,000","1,102","61,12","70,09"
2025-09-10,12:13:07.774632,"0,000","0,000","1,054","61,12","70,09"
2025-09-10,12:13:07.774691,"0,000","0,000","1,038","61,12","70,09"
2025-09-10,12:13:07.805006,"0,000","0,000","1,063","61,12","70,09"
2025-09-10,12:13:07.805147,"0,000","0,000","1,081","61,12","70,09"
2025-09-10,12:13:07.805210,"0,000","0,000","1,020","61,12","70,09"
2025-09-10,12:13:07.838418,"0,000","0,000","1,025","61,12","70,09"
2025-09-10,12:13:07.838615,"0,000","0,000","1,078","61,12","70,09"
2025-09-10,12:13:07.838669,"0,000","0,000","1,091","61,12","70,09"
2025-09-10,12:13:07.866336,"0,000","0,000","1,053","61,12","70,09"
2025-09-10,12:13:07.866467,"0,000","0,000","1,023","61,12","70,09"
2025-09-10,12:13:07.866525,"0,000","0,000","1,034","61,12","70,09"
2025-09-10,12:13:07.896821,"0,000","0,000","1,059","61,12","70,09"
2025-09-10,12:13:07.896962,"0,000","0,000","1,028","61,12","70,09"
2025-09-10,12:13:07.897023,"0,000","0,000","0,986","61,12","70,09"
2025-09-10,12:13:07.926144,"0,000","0,000","1,027","61,12","70,09"
2025-09-10,12:13:07.926279,"0,000","0,000","1,055","61,12","70,09"
2025-09-10,12:13:07.926341,"0,000","0,000","1,009","61,12","70,09"
2025-09-10,12:13:07.956681,"0,000","0,000","0,986","61,12","70,09"
2025-09-10,12:13:07.956806,"0,000","0,000","1,001","61,12","70,09"
2025-09-10,12:13:07.956867,"0,000","0,000","1,018","61,12","70,09"
2025-09-10,12:13:07.989191,"0,000","0,000","1,001","61,12","70,09"
2025-09-10,12:13:07.989322,"0,000","0,000","0,967","61,12","70,09"
2025-09-10,12:13:07.989378,"0,000","0,000","0,992","61,12","70,09"
2025-09-10,12:13:08.018762,"0,000","0,000","1,040","61,12","70,09"
2025-09-10,12:13:08.018893,"0,000","0,000","1,011","61,12","70,09"
2025-09-10,12:13:08.018952,"0,000","0,000","0,984","61,12","70,09"
2025-09-10,12:13:08.048240,"0,000","0,000","1,007","61,12","70,09"
2025-09-10,12:13:08.048379,"0,000","0,000","1,023","61,12","70,09"
2025-09-10,12:13:08.048437,"0,000","0,000","1,008","61,12","70,09"
2025-09-10,12:13:08.080701,"0,000","0,000","0,986","61,12","70,09"
2025-09-10,12:13:08.080807,"0,000","0,000","1,006","61,12","70,09"
2025-09-10,12:13:08.080862,"0,000","0,000","1,032","61,12","70,09"
2025-09-10,12:13:08.080917,"0,000","0,000","1,024","61,12","70,09"
2025-09-10,12:13:08.110120,"0,000","0,000","1,004","61,12","70,09"
2025-09-10,12:13:08.110203,"0,000","0,000","1,028","61,12","70,09"
2025-09-10,12:13:08.110228,"0,000","0,000","1,051","61,12","70,09"
2025-09-10,12:13:08.140055,"0,000","0,000","1,040","61,12","70,09"
2025-09-10,12:13:08.140177,"0,000","0,000","1,003","61,12","70,09"
2025-09-10,12:13:08.140237,"0,000","0,000","1,037","61,12","70,09"
2025-09-10,12:13:08.170541,"0,000","0,000","1,079","61,12","70,09"
2025-09-10,12:13:08.170679,"0,000","0,000","1,063","61,12","70,09"
2025-09-10,12:13:08.170738,"0,000","0,000","1,033","61,12","70,09"
2025-09-10,12:13:08.201025,"0,000","0,000","1,046","61,12","70,09"
2025-09-10,12:13:08.201159,"0,000","0,000","1,077","61,12","70,09"
2025-09-10,12:13:08.201218,"0,000","0,000","1,080","61,12","70,09"
2025-09-10,12:13:08.232517,"0,000","0,000","1,046","61,12","70,09"
2025-09-10,12:13:08.232633,"0,000","0,000","1,048","61,12","70,09"
2025-09-10,12:13:08.232688,"0,000","0,000","1,068","61,12","70,09"
2025-09-10,12:13:08.262974,"0,000","0,000","1,066","61,12","70,09"
2025-09-10,12:13:08.263110,"0,000","0,000","1,015","61,12","70,09"
2025-09-10,12:13:08.263170,"0,000","0,000","1,031","61,12","70,09"
2025-09-10,12:13:08.292441,"0,000","0,000","1,049","61,12","70,09"
2025-09-10,12:13:08.292524,"0,000","0,000","1,056","61,12","70,09"
2025-09-10,12:13:08.292551,"0,000","0,000","0,994","61,12","70,09"
2025-09-10,12:13:08.322843,"0,000","0,000","1,009","61,12","70,09"
2025-09-10,12:13:08.322973,"0,000","0,000","1,024","61,12","70,09"
2025-09-10,12:13:08.323029,"0,000","0,000","1,041","61,12","70,09"
2025-09-10,12:13:08.352344,"0,000","0,000","0,969","61,12","70,09"
2025-09-10,12:13:08.352481,"0,000","0,000","0,985","61,12","70,09"
2025-09-10,12:13:08.352542,"0,000","0,000","1,018","61,12","70,09"
2025-09-10,12:13:08.385115,"0,000","0,000","1,027","61,12","70,09"
2025-09-10,12:13:08.385251,"0,000","0,000","0,958","61,12","70,09"
2025-09-10,12:13:08.385311,"0,000","0,000","0,976","61,12","70,09"
2025-09-10,12:13:08.414320,"0,000","0,000","0,990","61,12","70,09"
2025-09-10,12:13:08.414447,"0,000","0,000","1,008","61,12","70,09"
2025-09-10,12:13:08.414503,"0,000","0,000","0,950","61,12","70,09"
2025-09-10,12:13:08.444382,"0,000","0,000","0,960","61,12","70,09"
2025-09-10,12:13:08.444467,"0,000","0,000","0,979","61,12","70,09"
2025-09-10,12:13:08.444494,"0,000","0,000","1,004","61,12","70,09"
2025-09-10,12:13:08.474720,"0,000","0,000","0,949","61,12","70,09"
2025-09-10,12:13:08.474831,"0,000","0,000","0,963","61,12","70,09"
2025-09-10,12:13:08.474887,"0,000","0,000","0,990","61,12","70,09"
2025-09-10,12:13:08.505217,"0,000","0,000","1,045","61,12","70,09"
2025-09-10,12:13:08.505354,"0,000","0,000","0,975","61,12","70,09"
2025-09-10,12:13:08.505416,"0,000","0,000","0,979","61,12","70,09"
2025-09-10,12:13:08.536717,"0,000","0,000","1,005","61,12","70,09"
2025-09-10,12:13:08.536848,"0,000","0,000","1,036","61,12","70,09"
2025-09-10,12:13:08.536908,"0,000","0,000","0,983","61,12","70,09"
2025-09-10,12:13:08.566153,"0,000","0,000","0,993","61,12","70,09"
2025-09-10,12:13:08.566256,"0,000","0,000","1,025","61,12","70,09"
2025-09-10,12:13:08.566314,"0,000","0,000","1,072","61,12","70,09"
2025-09-10,12:13:08.596563,"0,000","0,000","1,020","61,12","70,09"
2025-09-10,12:13:08.596674,"0,000","0,000","1,026","61,12","70,09"
2025-09-10,12:13:08.596733,"0,000","0,000","1,059","61,12","70,09"
2025-09-10,12:13:08.627012,"0,000","0,000","1,077","61,12","70,09"
2025-09-10,12:13:08.627140,"0,000","0,000","1,030","61,12","70,09"
2025-09-10,12:13:08.627196,"0,000","0,000","1,032","61,12","70,09"
2025-09-10,12:13:08.656513,"0,000","0,000","1,075","61,12","70,09"
2025-09-10,12:13:08.656650,"0,000","0,000","1,090","61,12","70,09"
2025-09-10,12:13:08.656711,"0,000","0,000","1,058","61,12","70,09"
2025-09-10,12:13:08.689010,"0,000","0,000","1,028","61,12","70,09"
