Acquisition settings,Timeframe,Data Rate,Full Scale,Enabled Axes
,1 min,100 Hz,±2 g,Z
Date,Time,Acc_X [g],Acc_Y [g],Acc_Z [g],Temperature [°C],Humidity [%]
2025-09-10,13:31:44.128119,"0,000","0,000","0,994","25,12","69,46"
2025-09-10,13:31:44.160708,"0,000","0,000","0,991","25,12","69,46"
2025-09-10,13:31:44.160805,"0,000","0,000","0,940","25,12","69,46"
2025-09-10,13:31:44.160837,"0,000","0,000","1,013","25,12","69,46"
2025-09-10,13:31:44.191054,"0,000","0,000","1,017","25,12","69,46"
2025-09-10,13:31:44.191153,"0,000","0,000","1,017","25,12","69,46"
2025-09-10,13:31:44.191184,"0,000","0,000","0,951","25,12","69,46"
2025-09-10,13:31:44.221401,"0,000","0,000","1,021","25,12","69,46"
2025-09-10,13:31:44.221493,"0,000","0,000","1,012","25,12","69,46"
2025-09-10,13:31:44.221525,"0,000","0,000","0,985","25,12","69,46"
2025-09-10,13:31:44.249960,"0,000","0,000","0,970","25,12","69,46"
2025-09-10,13:31:44.250058,"0,000","0,000","1,035","25,12","69,46"
2025-09-10,13:31:44.250091,"0,000","0,000","1,043","25,12","69,46"
2025-09-10,13:31:44.281318,"0,000","0,000","1,009","25,12","69,46"
2025-09-10,13:31:44.281407,"0,000","0,000","0,979","25,12","69,46"
2025-09-10,13:31:44.281439,"0,000","0,000","1,049","25,12","69,46"
2025-09-10,13:31:44.312744,"0,000","0,000","1,063","25,12","69,46"
2025-09-10,13:31:44.312862,"0,000","0,000","1,020","25,12","69,46"
2025-09-10,13:31:44.312909,"0,000","0,000","0,983","25,12","69,46"
2025-09-10,13:31:44.343126,"0,000","0,000","1,036","25,12","69,46"
2025-09-10,13:31:44.343214,"0,000","0,000","1,056","25,12","69,46"
2025-09-10,13:31:44.343245,"0,000","0,000","1,018","25,12","69,46"
2025-09-10,13:31:44.372465,"0,000","0,000","0,992","25,12","69,46"
2025-09-10,13:31:44.372556,"0,000","0,000","1,028","25,12","69,46"
2025-09-10,13:31:44.372588,"0,000","0,000","1,031","25,12","69,46"
2025-09-10,13:31:44.402803,"0,000","0,000","1,009","25,12","69,46"
2025-09-10,13:31:44.402895,"0,000","0,000","0,976","25,12","69,46"
2025-09-10,13:31:44.402927,"0,000","0,000","1,018","25,12","69,46"
2025-09-10,13:31:44.432270,"0,000","0,000","1,005","25,12","69,46"
2025-09-10,13:31:44.432370,"0,000","0,000","0,996","25,12","69,46"
2025-09-10,13:31:44.432457,"0,000","0,000","0,959","25,12","69,46"
2025-09-10,13:31:44.464738,"0,000","0,000","1,010","25,12","69,46"
2025-09-10,13:31:44.464833,"0,000","0,000","1,024","25,12","69,46"
2025-09-10,13:31:44.464865,"0,000","0,000","0,974","25,12","69,46"
2025-09-10,13:31:44.495095,"0,000","0,000","0,939","25,12","69,46"
2025-09-10,13:31:44.495192,"0,000","0,000","0,960","25,12","69,46"
2025-09-10,13:31:44.495224,"0,000","0,000","0,990","25,12","69,46"
2025-09-10,13:31:44.524435,"0,000","0,000","0,967","25,12","69,46"
2025-09-10,13:31:44.524522,"0,000","0,000","0,951","25,12","69,46"
2025-09-10,13:31:44.524552,"0,000","0,000","0,959","25,12","69,46"
2025-09-10,13:31:44.554781,"0,000","0,000","0,989","25,12","69,46"
2025-09-10,13:31:44.554878,"0,000","0,000","0,948","25,12","69,46"
2025-09-10,13:31:44.554910,"0,000","0,000","0,941","25,12","69,46"
2025-09-10,13:31:44.584956,"0,000","0,000","0,965","25,12","69,46"
2025-09-10,13:31:44.585045,"0,000","0,000","1,012","25,12","69,46"
2025-09-10,13:31:44.585077,"0,000","0,000","0,955","25,12","69,46"
2025-09-10,13:31:44.616515,"0,000","0,000","0,946","25,12","69,46"
2025-09-10,13:31:44.616605,"0,000","0,000","0,976","25,12","69,46"
2025-09-10,13:31:44.616642,"0,000","0,000","1,061","25,12","69,46"
2025-09-10,13:31:44.616696,"0,000","0,000","1,019","25,12","69,46"
2025-09-10,13:31:44.646927,"0,000","0,000","0,978","25,12","69,46"
2025-09-10,13:31:44.647017,"0,000","0,000","0,979","25,12","69,46"
2025-09-10,13:31:44.647048,"0,000","0,000","1,035","25,12","69,46"
2025-09-10,13:31:44.676686,"0,000","0,000","0,998","25,12","69,46"
2025-09-10,13:31:44.676772,"0,000","0,000","0,983","25,12","69,46"
2025-09-10,13:31:44.676803,"0,000","0,000","1,008","25,12","69,46"
2025-09-10,13:31:44.708506,"0,000","0,000","1,068","25,12","69,46"
2025-09-10,13:31:44.708597,"0,000","0,000","1,040","25,12","69,46"
2025-09-10,13:31:44.708646,"0,000","0,000","0,987","25,12","69,46"
2025-09-10,13:31:44.738873,"0,000","0,000","0,989","25,12","69,46"
2025-09-10,13:31:44.738956,"0,000","0,000","1,030","25,12","69,46"
2025-09-10,13:31:44.738985,"0,000","0,000","1,008","25,12","69,46"
2025-09-10,13:31:44.769224,"0,000","0,000","0,957","25,12","69,46"
2025-09-10,13:31:44.769307,"0,000","0,000","0,972","25,12","69,46"
2025-09-10,13:31:44.769336,"0,000","0,000","1,015","25,12","69,46"
2025-09-10,13:31:44.798495,"0,000","0,000","0,988","25,12","69,46"
2025-09-10,13:31:44.798557,"0,000","0,000","0,970","25,12","69,46"
2025-09-10,13:31:44.798569,"0,000","0,000","0,974","25,12","69,46"
2025-09-10,13:31:44.828767,"0,000","0,000","1,014","25,12","69,46"
2025-09-10,13:31:44.828854,"0,000","0,000","0,977","25,12","69,46"
2025-09-10,13:31:44.828883,"0,000","0,000","0,955","25,12","69,46"
2025-09-10,13:31:44.861114,"0,000","0,000","0,962","25,12","69,46"
2025-09-10,13:31:44.861204,"0,000","0,000","1,008","25,12","69,46"
2025-09-10,13:31:44.861232,"0,000","0,000","0,992","25,12","69,46"
2025-09-10,13:31:44.889751,"0,000","0,000","0,954","25,12","69,46"
2025-09-10,13:31:44.889845,"0,000","0,000","0,959","25,12","69,46"
2025-09-10,13:31:44.889873,"0,000","0,000","0,971","25,12","69,46"
2025-09-10,13:31:44.920859,"0,000","0,000","0,966","25,12","69,46"
2025-09-10,13:31:44.920947,"0,000","0,000","0,947","25,12","69,46"
2025-09-10,13:31:44.920975,"0,000","0,000","0,920","25,12","69,46"
2025-09-10,13:31:44.951183,"0,000","0,000","0,976","25,12","69,46"
2025-09-10,13:31:44.951264,"0,000","0,000","0,965","25,12","69,46"
2025-09-10,13:31:44.951292,"0,000","0,000","0,937","25,12","69,46"
2025-09-10,13:31:44.980578,"0,000","0,000","0,945","25,12","69,46"
2025-09-10,13:31:44.980663,"0,000","0,000","0,987","25,12","69,46"
2025-09-10,13:31:44.980694,"0,000","0,000","0,965","25,12","69,46"
2025-09-10,13:31:45.012910,"0,000","0,000","0,931","25,12","69,46"
2025-09-10,13:31:45.012994,"0,000","0,000","0,894","25,12","69,46"
2025-09-10,13:31:45.013022,"0,000","0,000","0,955","25,12","69,46"
2025-09-10,13:31:45.043239,"0,000","0,000","0,989","25,12","69,46"
2025-09-10,13:31:45.043320,"0,000","0,000","0,991","25,12","69,46"
2025-09-10,13:31:45.043348,"0,000","0,000","0,935","25,12","69,46"
2025-09-10,13:31:45.072530,"0,000","0,000","0,994","25,12","69,46"
2025-09-10,13:31:45.072585,"0,000","0,000","1,004","25,12","69,46"
2025-09-10,13:31:45.072598,"0,000","0,000","0,974","25,12","69,46"
2025-09-10,13:31:45.102801,"0,000","0,000","0,967","25,12","69,46"
2025-09-10,13:31:45.102882,"0,000","0,000","1,017","25,12","69,46"
2025-09-10,13:31:45.102911,"0,000","0,000","0,990","25,12","69,46"
2025-09-10,13:31:45.133112,"0,000","0,000","0,974","25,12","69,46"
2025-09-10,13:31:45.133192,"0,000","0,000","0,967","25,12","69,46"
2025-09-10,13:31:45.133224,"0,000","0,000","1,043","25,12","69,46"
2025-09-10,13:31:45.164449,"0,000","0,000","1,020","25,12","69,46"
2025-09-10,13:31:45.164533,"0,000","0,000","0,996","25,12","69,46"
2025-09-10,13:31:45.164561,"0,000","0,000","0,960","25,12","69,46"
2025-09-10,13:31:45.195274,"0,000","0,000","1,021","25,12","69,46"
2025-09-10,13:31:45.195367,"0,000","0,000","1,031","25,12","69,46"
2025-09-10,13:31:45.195396,"0,000","0,000","1,006","25,12","69,46"
2025-09-10,13:31:45.224072,"0,000","0,000","1,013","25,12","69,46"
2025-09-10,13:31:45.224157,"0,000","0,000","1,035","25,12","69,46"
2025-09-10,13:31:45.224187,"0,000","0,000","1,063","25,12","69,46"
2025-09-10,13:31:45.253580,"0,000","0,000","1,030","25,12","69,46"
2025-09-10,13:31:45.253677,"0,000","0,000","1,036","25,12","69,46"
2025-09-10,13:31:45.253705,"0,000","0,000","1,030","25,12","69,46"
2025-09-10,13:31:45.285037,"0,000","0,000","1,047","25,12","69,46"
2025-09-10,13:31:45.285118,"0,000","0,000","1,000","25,12","69,46"
2025-09-10,13:31:45.285146,"0,000","0,000","0,982","25,12","69,46"
2025-09-10,13:31:45.317374,"0,000","0,000","0,999","25,12","69,46"
2025-09-10,13:31:45.317457,"0,000","0,000","1,028","25,12","69,46"
2025-09-10,13:31:45.317486,"0,000","0,000","1,018","25,12","69,46"
2025-09-10,13:31:45.317529,"0,000","0,000","0,986","25,12","69,46"
2025-09-10,13:31:45.346744,"0,000","0,000","0,989","25,12","69,46"
2025-09-10,13:31:45.346924,"0,000","0,000","1,026","25,12","69,46"
2025-09-10,13:31:45.346966,"0,000","0,000","1,005","25,12","69,46"
2025-09-10,13:31:45.377175,"0,000","0,000","1,017","25,12","69,46"
2025-09-10,13:31:45.377265,"0,000","0,000","1,005","25,12","69,46"
2025-09-10,13:31:45.377297,"0,000","0,000","1,015","25,12","69,46"
2025-09-10,13:31:45.407890,"0,000","0,000","1,008","25,12","69,46"
2025-09-10,13:31:45.407985,"0,000","0,000","0,992","25,12","69,46"
2025-09-10,13:31:45.408016,"0,000","0,000","1,032","25,12","69,46"
2025-09-10,13:31:45.438593,"0,000","0,000","1,069","25,12","69,46"
2025-09-10,13:31:45.438796,"0,000","0,000","1,020","25,12","69,46"
2025-09-10,13:31:45.438829,"0,000","0,000","0,999","25,12","69,46"
2025-09-10,13:31:45.468432,"0,000","0,000","0,995","25,12","69,46"
2025-09-10,13:31:45.468521,"0,000","0,000","1,055","25,12","69,46"
2025-09-10,13:31:45.468555,"0,000","0,000","1,034","25,12","69,46"
2025-09-10,13:31:45.498069,"0,000","0,000","1,044","25,12","69,46"
2025-09-10,13:31:45.498162,"0,000","0,000","1,023","25,12","69,46"
2025-09-10,13:31:45.498193,"0,000","0,000","1,082","25,12","69,46"
2025-09-10,13:31:45.528419,"0,000","0,000","1,030","25,12","69,46"
2025-09-10,13:31:45.528510,"0,000","0,000","1,016","25,12","69,46"
2025-09-10,13:31:45.528542,"0,000","0,000","1,034","25,12","69,46"
2025-09-10,13:31:45.560753,"0,000","0,000","1,088","25,12","69,46"
2025-09-10,13:31:45.560847,"0,000","0,000","1,052","25,12","69,46"
2025-09-10,13:31:45.560878,"0,000","0,000","1,026","25,12","69,46"
2025-09-10,13:31:45.591100,"0,000","0,000","1,037","25,12","69,46"
2025-09-10,13:31:45.591194,"0,000","0,000","1,047","25,12","69,46"
2025-09-10,13:31:45.591225,"0,000","0,000","1,046","25,12","69,46"
2025-09-10,13:31:45.620468,"0,000","0,000","1,046","25,12","69,46"
2025-09-10,13:31:45.620561,"0,000","0,000","1,047","25,12","69,46"
2025-09-10,13:31:45.620592,"0,000","0,000","1,061","25,12","69,46"
2025-09-10,13:31:45.650805,"0,000","0,000","1,031","25,12","69,46"
2025-09-10,13:31:45.650904,"0,000","0,000","1,017","25,12","69,46"
2025-09-10,13:31:45.650935,"0,000","0,000","1,035","25,12","69,46"
2025-09-10,13:31:45.681141,"0,000","0,000","1,050","25,12","69,46"
2025-09-10,13:31:45.681223,"0,000","0,000","1,043","25,12","69,46"
2025-09-10,13:31:45.681252,"0,000","0,000","1,016","25,12","69,46"
2025-09-10,13:31:45.713301,"0,000","0,000","1,007","25,12","69,46"
2025-09-10,13:31:45.713388,"0,000","0,000","1,014","25,12","69,46"
2025-09-10,13:31:45.713419,"0,000","0,000","1,017","25,12","69,46"
2025-09-10,13:31:45.742623,"0,000","0,000","1,006","25,12","69,46"
2025-09-10,13:31:45.742713,"0,000","0,000","1,014","25,12","69,46"
2025-09-10,13:31:45.742743,"0,000","0,000","1,015","25,12","69,46"
2025-09-10,13:31:45.772554,"0,000","0,000","0,994","25,12","69,46"
2025-09-10,13:31:45.772645,"0,000","0,000","0,971","25,12","69,46"
2025-09-10,13:31:45.772676,"0,000","0,000","0,974","25,12","69,46"
2025-09-10,13:31:45.802601,"0,000","0,000","1,015","25,12","69,46"
2025-09-10,13:31:45.802692,"0,000","0,000","1,012","25,12","69,46"
2025-09-10,13:31:45.802738,"0,000","0,000","0,992","25,12","69,46"
