Acquisition settings,Timeframe,Data Rate,Full Scale,Enabled Axes
,1 min,100 Hz,±2 g,Z
Date,Time,Acc_X [g],Acc_Y [g],Acc_Z [g],Temperature [°C],Humidity [%]
2025-09-10,14:08:31.847558,"0,000","0,000","1,020","42,63","44,60"
2025-09-10,14:08:31.848012,"0,000","0,000","0,992","42,63","44,60"
2025-09-10,14:08:31.879301,"0,000","0,000","0,992","42,63","44,60"
2025-09-10,14:08:31.879449,"0,000","0,000","1,039","42,63","44,60"
2025-09-10,14:08:31.879529,"0,000","0,000","1,039","42,63","44,60"
2025-09-10,14:08:31.909819,"0,000","0,000","0,980","42,63","44,60"
2025-09-10,14:08:31.909958,"0,000","0,000","0,980","42,63","44,60"
2025-09-10,14:08:31.910022,"0,000","0,000","1,046","42,63","44,60"
2025-09-10,14:08:31.938330,"0,000","0,000","1,000","42,63","44,60"
2025-09-10,14:08:31.938476,"0,000","0,000","1,001","42,63","44,60"
2025-09-10,14:08:31.938546,"0,000","0,000","1,023","42,63","44,60"
2025-09-10,14:08:31.969811,"0,000","0,000","1,067","42,63","44,60"
2025-09-10,14:08:31.969908,"0,000","0,000","1,055","42,63","44,60"
2025-09-10,14:08:31.969939,"0,000","0,000","1,041","42,63","44,60"
2025-09-10,14:08:31.999015,"0,000","0,000","1,035","42,63","44,60"
2025-09-10,14:08:31.999133,"0,000","0,000","1,079","42,63","44,60"
2025-09-10,14:08:31.999197,"0,000","0,000","1,050","42,63","44,60"
2025-09-10,14:08:32.031449,"0,000","0,000","1,039","42,63","44,60"
2025-09-10,14:08:32.031540,"0,000","0,000","0,998","42,63","44,60"
2025-09-10,14:08:32.031573,"0,000","0,000","1,050","42,63","44,60"
2025-09-10,14:08:32.061845,"0,000","0,000","1,030","42,63","44,60"
2025-09-10,14:08:32.061934,"0,000","0,000","1,005","42,63","44,60"
2025-09-10,14:08:32.061967,"0,000","0,000","1,022","42,63","44,60"
2025-09-10,14:08:32.090295,"0,000","0,000","1,085","42,63","44,60"
2025-09-10,14:08:32.090444,"0,000","0,000","1,068","42,63","44,60"
2025-09-10,14:08:32.090492,"0,000","0,000","1,045","42,63","44,60"
2025-09-10,14:08:32.121720,"0,000","0,000","1,022","42,63","44,60"
2025-09-10,14:08:32.121806,"0,000","0,000","1,071","42,63","44,60"
2025-09-10,14:08:32.121838,"0,000","0,000","1,067","42,63","44,60"
2025-09-10,14:08:32.151066,"0,000","0,000","1,025","42,63","44,60"
2025-09-10,14:08:32.151148,"0,000","0,000","0,997","42,63","44,60"
2025-09-10,14:08:32.151180,"0,000","0,000","1,040","42,63","44,60"
2025-09-10,14:08:32.183569,"0,000","0,000","1,032","42,63","44,60"
2025-09-10,14:08:32.183673,"0,000","0,000","0,973","42,63","44,60"
2025-09-10,14:08:32.183706,"0,000","0,000","0,943","42,63","44,60"
2025-09-10,14:08:32.212891,"0,000","0,000","1,024","42,63","44,60"
2025-09-10,14:08:32.212956,"0,000","0,000","1,030","42,63","44,60"
2025-09-10,14:08:32.212971,"0,000","0,000","0,970","42,63","44,60"
2025-09-10,14:08:32.243185,"0,000","0,000","0,963","42,63","44,60"
2025-09-10,14:08:32.243288,"0,000","0,000","1,003","42,63","44,60"
2025-09-10,14:08:32.243321,"0,000","0,000","1,013","42,63","44,60"
2025-09-10,14:08:32.275537,"0,000","0,000","0,975","42,63","44,60"
2025-09-10,14:08:32.275637,"0,000","0,000","0,996","42,63","44,60"
2025-09-10,14:08:32.275669,"0,000","0,000","1,055","42,63","44,60"
2025-09-10,14:08:32.275699,"0,000","0,000","1,079","42,63","44,60"
2025-09-10,14:08:32.304818,"0,000","0,000","1,041","42,63","44,60"
2025-09-10,14:08:32.304910,"0,000","0,000","1,054","42,63","44,60"
2025-09-10,14:08:32.304942,"0,000","0,000","1,067","42,63","44,60"
2025-09-10,14:08:32.335167,"0,000","0,000","1,069","42,63","44,60"
2025-09-10,14:08:32.335258,"0,000","0,000","1,020","42,63","44,60"
2025-09-10,14:08:32.335291,"0,000","0,000","1,044","42,63","44,60"
2025-09-10,14:08:32.365549,"0,000","0,000","1,065","42,63","44,60"
2025-09-10,14:08:32.365646,"0,000","0,000","1,124","42,63","44,60"
2025-09-10,14:08:32.365678,"0,000","0,000","1,048","42,63","44,60"
2025-09-10,14:08:32.394825,"0,000","0,000","1,083","42,63","44,60"
2025-09-10,14:08:32.394926,"0,000","0,000","1,085","42,63","44,60"
2025-09-10,14:08:32.394959,"0,000","0,000","1,109","42,63","44,60"
2025-09-10,14:08:32.427208,"0,000","0,000","1,045","42,63","44,60"
2025-09-10,14:08:32.427337,"0,000","0,000","1,002","42,63","44,60"
2025-09-10,14:08:32.427366,"0,000","0,000","0,995","42,63","44,60"
2025-09-10,14:08:32.457295,"0,000","0,000","1,043","42,63","44,60"
2025-09-10,14:08:32.457379,"0,000","0,000","0,993","42,63","44,60"
2025-09-10,14:08:32.457407,"0,000","0,000","1,002","42,63","44,60"
2025-09-10,14:08:32.487697,"0,000","0,000","1,005","42,63","44,60"
2025-09-10,14:08:32.487837,"0,000","0,000","1,057","42,63","44,60"
2025-09-10,14:08:32.487897,"0,000","0,000","1,016","42,63","44,60"
2025-09-10,14:08:32.517157,"0,000","0,000","1,005","42,63","44,60"
2025-09-10,14:08:32.517255,"0,000","0,000","1,027","42,63","44,60"
2025-09-10,14:08:32.517284,"0,000","0,000","1,097","42,63","44,60"
2025-09-10,14:08:32.547543,"0,000","0,000","1,034","42,63","44,60"
2025-09-10,14:08:32.547646,"0,000","0,000","1,007","42,63","44,60"
2025-09-10,14:08:32.547689,"0,000","0,000","1,015","42,63","44,60"
2025-09-10,14:08:32.578979,"0,000","0,000","1,071","42,63","44,60"
2025-09-10,14:08:32.579122,"0,000","0,000","0,999","42,63","44,60"
2025-09-10,14:08:32.579184,"0,000","0,000","0,983","42,63","44,60"
2025-09-10,14:08:32.609465,"0,000","0,000","1,002","42,63","44,60"
2025-09-10,14:08:32.609558,"0,000","0,000","1,058","42,63","44,60"
2025-09-10,14:08:32.609588,"0,000","0,000","1,009","42,63","44,60"
2025-09-10,14:08:32.639841,"0,000","0,000","1,005","42,63","44,60"
2025-09-10,14:08:32.639943,"0,000","0,000","1,027","42,63","44,60"
2025-09-10,14:08:32.639972,"0,000","0,000","1,093","42,63","44,60"
2025-09-10,14:08:32.669248,"0,000","0,000","1,048","42,63","44,60"
2025-09-10,14:08:32.669390,"0,000","0,000","1,049","42,63","44,60"
2025-09-10,14:08:32.669449,"0,000","0,000","1,047","42,63","44,60"
2025-09-10,14:08:32.699009,"0,000","0,000","1,079","42,63","44,60"
2025-09-10,14:08:32.699117,"0,000","0,000","1,079","42,63","44,60"
2025-09-10,14:08:32.699174,"0,000","0,000","1,062","42,63","44,60"
2025-09-10,14:08:32.731459,"0,000","0,000","1,049","42,63","44,60"
2025-09-10,14:08:32.731581,"0,000","0,000","1,092","42,63","44,60"
2025-09-10,14:08:32.731638,"0,000","0,000","1,061","42,63","44,60"
2025-09-10,14:08:32.760906,"0,000","0,000","1,031","42,63","44,60"
2025-09-10,14:08:32.761029,"0,000","0,000","1,006","42,63","44,60"
2025-09-10,14:08:32.761086,"0,000","0,000","1,043","42,63","44,60"
2025-09-10,14:08:32.791339,"0,000","0,000","1,040","42,63","44,60"
2025-09-10,14:08:32.791460,"0,000","0,000","0,999","42,63","44,60"
2025-09-10,14:08:32.791516,"0,000","0,000","0,982","42,63","44,60"
2025-09-10,14:08:32.821687,"0,000","0,000","1,021","42,63","44,60"
2025-09-10,14:08:32.821776,"0,000","0,000","1,018","42,63","44,60"
2025-09-10,14:08:32.821805,"0,000","0,000","0,991","42,63","44,60"
2025-09-10,14:08:32.851052,"0,000","0,000","0,974","42,63","44,60"
2025-09-10,14:08:32.851172,"0,000","0,000","1,040","42,63","44,60"
2025-09-10,14:08:32.851228,"0,000","0,000","1,024","42,63","44,60"
2025-09-10,14:08:32.883553,"0,000","0,000","0,992","42,63","44,60"
2025-09-10,14:08:32.883694,"0,000","0,000","0,989","42,63","44,60"
2025-09-10,14:08:32.883750,"0,000","0,000","1,067","42,63","44,60"
2025-09-10,14:08:32.913043,"0,000","0,000","1,060","42,63","44,60"
2025-09-10,14:08:32.913173,"0,000","0,000","1,012","42,63","44,60"
2025-09-10,14:08:32.913232,"0,000","0,000","0,999","42,63","44,60"
2025-09-10,14:08:32.943499,"0,000","0,000","1,055","42,63","44,60"
2025-09-10,14:08:32.943624,"0,000","0,000","1,044","42,63","44,60"
2025-09-10,14:08:32.943681,"0,000","0,000","0,995","42,63","44,60"
2025-09-10,14:08:32.974893,"0,000","0,000","0,991","42,63","44,60"
2025-09-10,14:08:32.974983,"0,000","0,000","1,017","42,63","44,60"
2025-09-10,14:08:32.975011,"0,000","0,000","1,057","42,63","44,60"
2025-09-10,14:08:32.975037,"0,000","0,000","1,011","42,63","44,60"
2025-09-10,14:08:33.005262,"0,000","0,000","1,026","42,63","44,60"
2025-09-10,14:08:33.005380,"0,000","0,000","1,068","42,63","44,60"
2025-09-10,14:08:33.005442,"0,000","0,000","1,084","42,63","44,60"
2025-09-10,14:08:33.035764,"0,000","0,000","1,023","42,63","44,60"
2025-09-10,14:08:33.035929,"0,000","0,000","1,023","42,63","44,60"
2025-09-10,14:08:33.035997,"0,000","0,000","1,039","42,63","44,60"
2025-09-10,14:08:33.065334,"0,000","0,000","1,073","42,63","44,60"
2025-09-10,14:08:33.065480,"0,000","0,000","1,050","42,63","44,60"
2025-09-10,14:08:33.065541,"0,000","0,000","1,049","42,63","44,60"
