Acquisition settings,Timeframe,Data Rate,Full Scale,Enabled Axes
,1 min,100 Hz,±2 g,Z
Date,Time,Acc_X [g],Acc_Y [g],Acc_Z [g],Temperature [°C],Humidity [%]
2025-09-10,11:48:03.395375,"0,000","0,000","0,914","60,42","20,23"
2025-09-10,11:48:03.417640,"0,000","0,000","0,914","60,42","20,23"
2025-09-10,11:48:03.417704,"0,000","0,000","0,896","60,42","20,23"
2025-09-10,11:48:03.448287,"0,000","0,000","0,896","60,42","20,23"
2025-09-10,11:48:03.448397,"0,000","0,000","0,981","60,42","20,23"
2025-09-10,11:48:03.448435,"0,000","0,000","0,981","60,42","20,23"
2025-09-10,11:48:03.480846,"0,000","0,000","0,980","60,42","20,23"
2025-09-10,11:48:03.480952,"0,000","0,000","0,980","60,42","20,23"
2025-09-10,11:48:03.481009,"0,000","0,000","1,021","60,42","20,23"
2025-09-10,11:48:03.510202,"0,000","0,000","1,021","60,42","20,23"
2025-09-10,11:48:03.510298,"0,000","0,000","0,987","60,42","20,23"
2025-09-10,11:48:03.510333,"0,000","0,000","0,987","60,42","20,23"
2025-09-10,11:48:03.540979,"0,000","0,000","1,000","60,42","20,23"
2025-09-10,11:48:03.541079,"0,000","0,000","1,000","60,42","20,23"
2025-09-10,11:48:03.541110,"0,000","0,000","0,960","60,42","20,23"
2025-09-10,11:48:03.570947,"0,000","0,000","0,960","60,42","20,23"
2025-09-10,11:48:03.571056,"0,000","0,000","0,986","60,42","20,23"
2025-09-10,11:48:03.571088,"0,000","0,000","0,986","60,42","20,23"
2025-09-10,11:48:03.600455,"0,000","0,000","0,922","60,42","20,23"
2025-09-10,11:48:03.600552,"0,000","0,000","0,922","60,42","20,23"
2025-09-10,11:48:03.600585,"0,000","0,000","0,949","60,42","20,23"
2025-09-10,11:48:03.632804,"0,000","0,000","0,949","60,42","20,23"
2025-09-10,11:48:03.632942,"0,000","0,000","0,940","60,42","20,23"
2025-09-10,11:48:03.633008,"0,000","0,000","0,940","60,42","20,23"
2025-09-10,11:48:03.661968,"0,000","0,000","0,960","60,42","20,23"
2025-09-10,11:48:03.662070,"0,000","0,000","0,960","60,42","20,23"
2025-09-10,11:48:03.662114,"0,000","0,000","0,969","60,42","20,23"
2025-09-10,11:48:03.691581,"0,000","0,000","0,969","60,42","20,23"
2025-09-10,11:48:03.691685,"0,000","0,000","0,960","60,42","20,23"
2025-09-10,11:48:03.691717,"0,000","0,000","0,960","60,42","20,23"
2025-09-10,11:48:03.722029,"0,000","0,000","0,962","60,42","20,23"
2025-09-10,11:48:03.722132,"0,000","0,000","0,962","60,42","20,23"
2025-09-10,11:48:03.722165,"0,000","0,000","0,948","60,42","20,23"
2025-09-10,11:48:03.752446,"0,000","0,000","0,948","60,42","20,23"
2025-09-10,11:48:03.752541,"0,000","0,000","0,960","60,42","20,23"
2025-09-10,11:48:03.752571,"0,000","0,000","0,960","60,42","20,23"
2025-09-10,11:48:03.784902,"0,000","0,000","0,955","60,42","20,23"
2025-09-10,11:48:03.785004,"0,000","0,000","0,955","60,42","20,23"
2025-09-10,11:48:03.785037,"0,000","0,000","1,001","60,42","20,23"
2025-09-10,11:48:03.785067,"0,000","0,000","1,001","60,42","20,23"
2025-09-10,11:48:03.814218,"0,000","0,000","0,993","60,42","20,23"
2025-09-10,11:48:03.814319,"0,000","0,000","0,993","60,42","20,23"
2025-09-10,11:48:03.844325,"0,000","0,000","0,999","60,42","20,23"
2025-09-10,11:48:03.844421,"0,000","0,000","0,999","60,42","20,23"
2025-09-10,11:48:03.844453,"0,000","0,000","0,963","60,42","20,23"
2025-09-10,11:48:03.844484,"0,000","0,000","0,963","60,42","20,23"
2025-09-10,11:48:03.876407,"0,000","0,000","0,972","60,42","20,23"
2025-09-10,11:48:03.876491,"0,000","0,000","0,972","60,42","20,23"
2025-09-10,11:48:03.876526,"0,000","0,000","0,955","60,42","20,23"
2025-09-10,11:48:03.906223,"0,000","0,000","0,955","60,42","20,23"
2025-09-10,11:48:03.906317,"0,000","0,000","0,962","60,42","20,23"
2025-09-10,11:48:03.906349,"0,000","0,000","0,962","60,42","20,23"
2025-09-10,11:48:03.935875,"0,000","0,000","0,942","60,42","20,23"
2025-09-10,11:48:03.935966,"0,000","0,000","0,978","60,42","20,23"
2025-09-10,11:48:03.935998,"0,000","0,000","0,944","60,42","20,23"
2025-09-10,11:48:03.966204,"0,000","0,000","0,911","60,42","20,23"
2025-09-10,11:48:03.966290,"0,000","0,000","0,943","60,42","20,23"
2025-09-10,11:48:03.966324,"0,000","0,000","0,999","60,42","20,23"
2025-09-10,11:48:03.996213,"0,000","0,000","0,979","60,42","20,23"
2025-09-10,11:48:03.996306,"0,000","0,000","0,950","60,42","20,23"
2025-09-10,11:48:03.996334,"0,000","0,000","0,953","60,42","20,23"
2025-09-10,11:48:04.027705,"0,000","0,000","1,017","60,42","20,23"
2025-09-10,11:48:04.027788,"0,000","0,000","1,022","60,42","20,23"
2025-09-10,11:48:04.027817,"0,000","0,000","1,008","60,42","20,23"
2025-09-10,11:48:04.059019,"0,000","0,000","0,991","60,42","20,23"
2025-09-10,11:48:04.059093,"0,000","0,000","1,029","60,42","20,23"
2025-09-10,11:48:04.059120,"0,000","0,000","1,010","60,42","20,23"
2025-09-10,11:48:04.087402,"0,000","0,000","0,979","60,42","20,23"
2025-09-10,11:48:04.087512,"0,000","0,000","0,961","60,42","20,23"
2025-09-10,11:48:04.087545,"0,000","0,000","1,018","60,42","20,23"
2025-09-10,11:48:04.118760,"0,000","0,000","1,018","60,42","20,23"
2025-09-10,11:48:04.118855,"0,000","0,000","0,953","60,42","20,23"
2025-09-10,11:48:04.118885,"0,000","0,000","0,949","60,42","20,23"
2025-09-10,11:48:04.147130,"0,000","0,000","0,982","60,42","20,23"
2025-09-10,11:48:04.147220,"0,000","0,000","0,990","60,42","20,23"
2025-09-10,11:48:04.147250,"0,000","0,000","0,920","60,42","20,23"
2025-09-10,11:48:04.179496,"0,000","0,000","0,914","60,42","20,23"
2025-09-10,11:48:04.179550,"0,000","0,000","0,957","60,42","20,23"
2025-09-10,11:48:04.179563,"0,000","0,000","0,965","60,42","20,23"
2025-09-10,11:48:04.210200,"0,000","0,000","0,922","60,42","20,23"
2025-09-10,11:48:04.210283,"0,000","0,000","0,911","60,42","20,23"
2025-09-10,11:48:04.210312,"0,000","0,000","0,951","60,42","20,23"
2025-09-10,11:48:04.240535,"0,000","0,000","0,971","60,42","20,23"
2025-09-10,11:48:04.240629,"0,000","0,000","0,943","60,42","20,23"
2025-09-10,11:48:04.240658,"0,000","0,000","0,932","60,42","20,23"
2025-09-10,11:48:04.270902,"0,000","0,000","0,984","60,42","20,23"
2025-09-10,11:48:04.270989,"0,000","0,000","1,036","60,42","20,23"
2025-09-10,11:48:04.271018,"0,000","0,000","0,992","60,42","20,23"
2025-09-10,11:48:04.299653,"0,000","0,000","1,000","60,42","20,23"
2025-09-10,11:48:04.299758,"0,000","0,000","1,035","60,42","20,23"
2025-09-10,11:48:04.299798,"0,000","0,000","1,084","60,42","20,23"
2025-09-10,11:48:04.333068,"0,000","0,000","1,029","60,42","20,23"
2025-09-10,11:48:04.333152,"0,000","0,000","1,024","60,42","20,23"
2025-09-10,11:48:04.333180,"0,000","0,000","1,027","60,42","20,23"
