Acquisition settings,Timeframe,Data Rate,Full Scale,Enabled Axes
,1 min,100 Hz,±2 g,Z
Date,Time,Acc_X [g],Acc_Y [g],Acc_Z [g],Temperature [°C],Humidity [%]
2025-09-10,12:16:40.680515,"0,000","0,000","0,981","61,02","70,12"
2025-09-10,12:16:40.711182,"0,000","0,000","0,933","61,02","70,12"
2025-09-10,12:16:40.711317,"0,000","0,000","0,947","61,02","70,12"
2025-09-10,12:16:40.711374,"0,000","0,000","0,969","61,02","70,12"
2025-09-10,12:16:40.741665,"0,000","0,000","0,993","61,02","70,12"
2025-09-10,12:16:40.741799,"0,000","0,000","0,927","61,02","70,12"
2025-09-10,12:16:40.741860,"0,000","0,000","0,941","61,02","70,12"
2025-09-10,12:16:40.770565,"0,000","0,000","0,977","61,02","70,12"
2025-09-10,12:16:40.770725,"0,000","0,000","1,006","61,02","70,12"
2025-09-10,12:16:40.770782,"0,000","0,000","0,970","61,02","70,12"
2025-09-10,12:16:40.801099,"0,000","0,000","0,974","61,02","70,12"
2025-09-10,12:16:40.801241,"0,000","0,000","0,985","61,02","70,12"
2025-09-10,12:16:40.801329,"0,000","0,000","1,023","61,02","70,12"
2025-09-10,12:16:40.833650,"0,000","0,000","0,987","61,02","70,12"
2025-09-10,12:16:40.833773,"0,000","0,000","0,972","61,02","70,12"
2025-09-10,12:16:40.833830,"0,000","0,000","1,012","61,02","70,12"
2025-09-10,12:16:40.833885,"0,000","0,000","1,044","61,02","70,12"
2025-09-10,12:16:40.863125,"0,000","0,000","0,992","61,02","70,12"
2025-09-10,12:16:40.863222,"0,000","0,000","0,985","61,02","70,12"
2025-09-10,12:16:40.863278,"0,000","0,000","1,045","61,02","70,12"
2025-09-10,12:16:40.893385,"0,000","0,000","1,066","61,02","70,12"
2025-09-10,12:16:40.893502,"0,000","0,000","1,033","61,02","70,12"
2025-09-10,12:16:40.893556,"0,000","0,000","1,031","61,02","70,12"
2025-09-10,12:16:40.923010,"0,000","0,000","1,056","61,02","70,12"
2025-09-10,12:16:40.923098,"0,000","0,000","1,065","61,02","70,12"
2025-09-10,12:16:40.923126,"0,000","0,000","1,024","61,02","70,12"
2025-09-10,12:16:40.953310,"0,000","0,000","1,000","61,02","70,12"
2025-09-10,12:16:40.953459,"0,000","0,000","1,024","61,02","70,12"
2025-09-10,12:16:40.953520,"0,000","0,000","1,052","61,02","70,12"
2025-09-10,12:16:40.985033,"0,000","0,000","1,009","61,02","70,12"
2025-09-10,12:16:40.985164,"0,000","0,000","0,978","61,02","70,12"
